tconst,director_id,target_rating,director_experience,director_quality,director_total_votes
tt26224944,nm2022248,7.0,2,7.200000047683716,1891
tt26225074,nm1982961,7.5,2,6.450000047683716,771
tt26225118,nm3304159,5.8,2,7.050000190734863,18298
tt26226904,nm0300861,7.4,1,7.400000095367432,7
tt26227564,nm13235550,4.3,3,5.766666730244954,35
tt26228176,nm5581131,5.5,1,5.5,27
tt26228274,nm3903619,8.0,1,8.0,28
tt26229520,nm1537087,5.0,1,5.0,8
tt26229554,nm1365879,7.8,4,7.475000023841858,18716
tt26229612,nm2243602,7.5,1,7.5,6854
tt26229700,nm2329795,7.5,4,6.975000023841858,1023
tt26230118,nm11141216,6.8,2,6.450000047683716,1927
tt26230118,nm7984767,6.8,2,6.450000047683716,1927
tt26230242,nm14464103,6.7,1,6.699999809265137,119
tt26230372,nm10020366,4.6,3,6.0333333015441895,1238
tt26230372,nm9807887,4.6,3,6.0333333015441895,1238
tt26231212,nm1680236,4.5,5,3.9600000381469727,160
tt26231464,nm6684803,8.3,1,8.300000190734863,12
tt26231480,nm14464591,7.0,1,7.0,8
tt26231566,nm2304840,3.9,2,4.25,131
tt26232260,nm5112707,5.0,1,5.0,30
tt26232856,nm10391829,8.2,1,8.199999809265137,19
tt26232856,nm5451495,8.2,1,8.199999809265137,19
tt26232890,nm9562715,7.5,1,7.5,1579
tt26233598,nm1333687,6.5,2,6.099999904632568,12633
tt26234692,nm14465249,8.5,1,8.5,14
tt26234798,nm9734841,4.1,1,4.099999904632568,193
tt26234970,nm4149056,5.4,2,5.25,8961
tt26234988,nm9508443,3.8,1,3.799999952316284,481
tt26235048,nm6818461,3.8,2,4.850000023841858,887
tt26235062,nm14465375,5.0,1,5.0,707
tt26235278,nm14439574,5.0,1,5.0,55
tt26235412,nm2167702,6.8,1,6.800000190734863,3555
tt26236678,nm3102256,9.0,1,9.0,9
tt26237514,nm0464548,6.2,1,6.199999809265137,3664
tt26237538,nm6022356,4.3,1,4.300000190734863,129
tt26237572,nm3721894,5.8,1,5.800000190734863,20
tt26237990,nm14465932,8.8,1,8.800000190734863,32
tt26237990,nm14465931,8.8,1,8.800000190734863,32
tt26238082,nm6250746,4.7,1,4.699999809265137,123
tt26238710,nm2124394,8.2,1,8.199999809265137,55
tt26238834,nm17161674,9.2,1,9.199999809265137,15
tt26238962,nm7054102,6.9,1,6.900000095367432,10
tt26238962,nm4622648,6.9,1,6.900000095367432,10
tt26240358,nm2572618,7.2,1,7.199999809265137,6
tt26240498,nm14467042,6.5,1,6.5,67
tt26241096,nm0397071,6.5,1,6.5,6
tt26241338,nm9331458,8.2,5,8.680000019073486,659
tt26242132,nm1768185,5.7,1,5.699999809265137,17
tt26242146,nm5563868,7.6,1,7.599999904632568,7
tt26242146,nm5564195,7.6,1,7.599999904632568,7
tt26242228,nm1135184,6.5,1,6.5,396
tt26242306,nm14467647,7.9,1,7.900000095367432,14
tt26242410,nm0257011,6.5,1,6.5,58
tt26242614,nm0274143,7.2,3,5.899999936421712,760
tt26243612,nm14893259,6.0,1,6.0,8716
tt26244196,nm6257847,5.6,2,7.049999952316284,1570
tt26244212,nm3507432,6.7,1,6.699999809265137,17
tt26244432,nm1641642,5.5,1,5.5,7
tt26244432,nm0310178,5.5,3,5.066666603088379,368
tt26244432,nm2911298,5.5,1,5.5,7
tt26244512,nm9729701,6.4,1,6.400000095367432,5
tt26244546,nm0007385,6.6,2,6.75,62
tt26244658,nm1954121,6.8,1,6.800000190734863,29
tt26244690,nm14468325,7.2,1,7.199999809265137,27
tt26245454,nm3879509,6.7,5,6.37999997138977,2445
tt26245512,nm0628886,6.3,2,6.5,26
tt26245550,nm13896234,7.4,1,7.400000095367432,21
tt26245636,nm6428181,7.9,4,5.899999976158142,922
tt26245636,nm6428180,7.9,4,5.899999976158142,922
tt26245650,nm4702328,5.8,1,5.800000190734863,256
tt26245778,nm5078242,6.5,1,6.5,562
tt26245778,nm5080905,6.5,1,6.5,562
tt26245982,nm2247200,7.3,2,6.8500001430511475,4334
tt26246678,nm3160606,8.0,1,8.0,17
tt26246742,nm5458473,6.2,1,6.199999809265137,6
tt26247032,nm1155861,3.4,2,4.0,321
tt26248044,nm2693408,3.9,4,5.174999952316284,583
tt26248496,nm3565330,7.2,6,7.050000031789144,196
tt26248528,nm8244772,8.4,1,8.399999618530273,100
tt26249116,nm5903435,4.9,1,4.900000095367432,215
tt26249220,nm13239031,7.6,1,7.599999904632568,10
tt26249342,nm11595916,5.4,2,5.75,285
tt26249450,nm1274671,4.3,2,4.6000001430511475,490
tt26249690,nm12886723,8.6,2,5.450000166893005,189
tt26249690,nm10404966,8.6,1,8.600000381469727,9
tt26249782,nm8994248,8.7,1,8.699999809265137,23
tt26250432,nm14470260,7.5,1,7.5,60
tt26250484,nm5133106,5.7,1,5.699999809265137,56
tt26250484,nm1705880,5.7,4,6.424999952316284,219
tt26250796,nm11223360,7.4,1,7.400000095367432,11
tt26250796,nm11223361,7.4,1,7.400000095367432,11
tt26250806,nm14470380,8.6,1,8.600000381469727,5
tt26250806,nm5008000,8.6,1,8.600000381469727,5
tt26250854,nm13371679,6.1,1,6.099999904632568,354
tt26251154,nm10681514,5.4,1,5.400000095367432,20
tt26252546,nm2056171,2.2,1,2.200000047683716,150
tt26252716,nm9680176,7.4,1,7.400000095367432,80
tt26254622,nm1509908,5.9,1,5.900000095367432,807
tt26254744,nm4799356,6.5,2,6.049999952316284,75
tt26255020,nm1141338,6.5,1,6.5,1145
tt26255088,nm12092935,7.7,1,7.699999809265137,458
tt26255088,nm0044443,7.7,1,7.699999809265137,458
tt26255130,nm0023205,5.7,3,4.5333333015441895,30
tt26255130,nm0991237,5.7,1,5.699999809265137,7
tt26255180,nm0630112,6.2,5,5.780000019073486,2917
tt26255358,nm2276757,7.0,1,7.0,852
tt26255476,nm1868177,6.3,1,6.300000190734863,1020
tt26255928,nm7607634,6.1,1,6.099999904632568,142
tt26255954,nm2670854,6.8,1,6.800000190734863,81
tt26256216,nm4870005,6.3,1,6.300000190734863,426
tt26256406,nm9967860,6.3,1,6.300000190734863,754
tt26256598,nm2265658,7.3,3,5.9666666984558105,249
tt26256606,nm10914463,3.9,1,3.9000000953674316,87
tt26256606,nm1117773,3.9,2,3.5,332
tt26256606,nm12576009,3.9,1,3.9000000953674316,87
tt26258098,nm14472621,5.5,1,5.5,224
tt26258106,nm10452900,6.6,4,5.950000047683716,1069
tt26258106,nm10452899,6.6,4,5.950000047683716,1069
tt26258134,nm1066559,7.7,1,7.699999809265137,10
tt26258204,nm6972592,5.6,1,5.599999904632568,2071
tt26258388,nm0070685,6.5,1,6.5,24
tt26258488,nm3661014,3.6,2,5.25,11013
tt26258488,nm4458266,3.6,2,5.25,11013
tt26258602,nm7973076,4.9,2,4.5,1483
tt26258634,nm10189535,5.5,1,5.5,7513
tt26258902,nm10727490,8.9,1,8.899999618530273,22
tt26258974,nm7103455,8.1,1,8.100000381469727,18
tt26260190,nm13847434,6.8,1,6.800000190734863,11
tt26260250,nm12046551,6.4,2,6.6000001430511475,2461
tt26260302,nm2353478,6.6,1,6.599999904632568,7
tt26260504,nm1230475,7.2,1,7.199999809265137,638
tt26260522,nm2778969,4.6,2,5.849999904632568,1574
tt26270640,nm1031844,7.1,1,7.099999904632568,10
tt26270671,nm14473615,6.4,1,6.400000095367432,64
tt26270680,nm14473631,5.5,1,5.5,29
tt26270683,nm14473648,5.3,1,5.300000190734863,7
tt26270737,nm4004150,6.2,1,6.199999809265137,15
tt26270737,nm14189316,6.2,1,6.199999809265137,15
tt26270853,nm9987437,9.5,1,9.5,11
tt26270862,nm0369326,6.5,4,7.149999976158142,2337
tt26280511,nm4840115,6.8,2,6.900000095367432,740
tt26280511,nm3772095,6.8,2,6.900000095367432,740
tt26280696,nm12013405,6.8,1,6.800000190734863,1262
tt26281810,nm7666167,5.2,1,5.199999809265137,22
tt26291610,nm14496921,5.9,1,5.900000095367432,8
tt26291610,nm14496922,5.9,1,5.900000095367432,8
tt26292322,nm2085734,6.0,5,5.220000076293945,1106
tt26292703,nm5316106,8.1,1,8.100000381469727,9
tt26292703,nm6529298,8.1,1,8.100000381469727,9
tt26294089,nm3930738,6.1,11,5.145454450087114,1194
tt26294268,nm14474664,8.9,1,8.899999618530273,58
tt26295103,nm5923409,5.9,1,5.900000095367432,399
tt26295882,nm10978790,7.7,5,7.879999828338623,159
tt26303401,nm10879940,7.1,1,7.099999904632568,850
tt26304178,nm3017455,5.0,1,5.0,2989
tt26305296,nm9800567,4.8,2,5.700000047683716,88
tt26306257,nm1127206,8.4,1,8.399999618530273,9
tt26308757,nm10548233,8.6,1,8.600000381469727,5
tt26314963,nm3430436,6.6,5,7.2600000381469725,106
tt26315134,nm6453796,6.9,1,6.900000095367432,24
tt26315142,nm3569165,7.0,1,7.0,3776
tt26315255,nm5298993,3.9,3,3.566666603088379,521
tt26315462,nm4584168,5.5,2,4.600000023841858,206
tt26315566,nm6444671,6.3,1,6.300000190734863,2479
tt26315566,nm8491092,6.3,2,6.800000190734863,2626
tt26315645,nm5304624,4.6,2,6.200000047683716,269
tt26315685,nm4360540,7.0,1,7.0,923
tt26315810,nm0124834,4.6,9,4.68888881471422,2206
tt26315924,nm8640300,8.8,1,8.800000190734863,45
tt26315943,nm13936726,3.3,1,3.299999952316284,19
tt26315943,nm14373714,3.3,3,4.333333253860474,426
tt26315947,nm0071261,9.3,1,9.300000190734863,16
tt26316431,nm6148915,9.2,1,9.199999809265137,14
tt26316468,nm12904508,8.1,1,8.100000381469727,14
tt26316897,nm14476438,6.1,1,6.099999904632568,437
tt26316907,nm3597365,4.7,1,4.699999809265137,2268
tt26324936,nm2060470,4.2,1,4.199999809265137,671
tt26327164,nm14476725,5.5,1,5.5,228
tt26331750,nm7630832,7.9,5,6.8,7385
tt26332440,nm3865665,8.1,1,8.100000381469727,57
tt26334415,nm7781179,7.8,3,7.100000063578288,52
tt26334415,nm13923663,7.8,1,7.800000190734863,9
tt26335692,nm8894537,6.9,4,4.725000023841858,76
tt26337365,nm1442873,6.3,2,6.0,33
tt26337365,nm0887262,6.3,1,6.300000190734863,22
tt26337526,nm14477130,7.9,1,7.900000095367432,481
tt26340586,nm12050363,6.9,1,6.900000095367432,54
tt26340605,nm13738091,3.9,1,3.9000000953674316,33
tt26340605,nm8820796,3.9,4,6.649999976158142,70
tt26340605,nm5140841,3.9,1,3.9000000953674316,33
tt26340918,nm10894208,9.4,1,9.399999618530273,44
