tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt15979740,6.436666592865279,619.0670454545455,8.75,1.0289928654206852,0.25,8.0,6.806249889234701,6.7
tt16025668,6.253999967575074,181.44,4.2,0.6385772944833772,0.0,9.4,6.4600000222524,6.5
tt16027084,6.34841267267863,1667.4126984126985,6.333333333333333,1.4016865489934787,1.0,25.0,7.3222222328186035,8.0
tt16027608,5.511666646528811,7120.080357142858,5.25,1.502574706865115,0.375,11.75,5.35520829508702,4.6
tt16607614,6.2371948785699285,168.18718614718617,13.2,1.9084497052430272,2.4,14.6,5.9500000953674315,3.9
tt17373104,4.253809566062594,134.7277777777778,5.0,0.9013378909604999,0.0,7.333333333333333,3.8236111402511597,4.5
tt17374278,5.842714334215437,190.83285714285714,5.0,1.485750956001714,0.8,5.0,5.8707143567857285,7.3
tt17423262,5.5857142720903665,1757.857142857143,7.0,0.26726113996036854,0.0,13.0,5.5,5.6
tt17425088,5.735205038544399,1119.1791146761736,19.0,1.169201746909666,0.16666666666666666,15.333333333333334,5.680833402276039,5.4
tt18254562,5.791460363759259,671.6662719633308,20.0,1.378494911334265,0.3333333333333333,16.666666666666668,6.220405963368904,7.5
tt18265146,6.291493044959174,321.109375,16.0,1.6525072281391067,2.0,16.0,6.2729166721304255,4.3
tt18266294,6.34645823786656,3914.623958333333,5.0,1.6009049218902311,1.0,21.875,8.26874965429306,8.4
tt18277182,6.0903380953747295,2396.5942028985505,10.333333333333334,1.45771777564996,0.6666666666666666,11.333333333333334,6.607407340296992,7.1
tt18884518,5.9807707913029144,1131.660561695464,16.875,1.0051246496235122,0.0,21.875,6.353655313000534,6.5
tt18924468,6.437142884447462,98.5547619047619,6.285714285714286,1.37464659405658,0.2857142857142857,7.142857142857143,6.545918394108208,7.5
tt18934038,5.749981716790435,2325.399100225677,52.0,1.3006266414527983,3.6666666666666665,14.666666666666666,5.642331230257955,4.9
tt18939460,5.630611045542642,4536.533938283938,8.857142857142858,1.3728569178248278,0.42857142857142855,15.857142857142858,4.938095149539765,4.2
tt18939504,5.754019281437068,1425.2596371882084,7.285714285714286,1.0074317078145367,0.0,14.428571428571429,6.08154761223566,5.5
tt19721190,6.1555555661519366,1062.7777777777778,9.0,0.9207484922550729,0.0,12.0,6.425000071525574,6.8
tt19724270,5.296502123291874,969.6512662337661,12.5,1.0861009942726123,0.0,15.0,5.4847776875231,5.7
tt20425332,7.760833402474722,148.70833333333334,6.2,2.050816488939116,1.4,16.4,9.030000162124633,9.3
tt20429556,6.2885715184892925,466.96000000000004,4.8,2.083869988617797,1.2,13.0,7.0200001144409185,8.3
tt20448944,6.041666646798452,288.08333333333337,6.5,1.082888527979839,0.0,12.5,6.549999872843424,6.6
tt21309170,6.729799357953417,1602.3975208942138,35.0,1.0334532732598543,2.2857142857142856,13.142857142857142,6.735887424976794,7.6
tt21317466,5.056229178458419,286.49432672590564,19.181818181818183,0.9712461275986164,0.6363636363636364,10.0,4.748956441323831,4.1
tt21322850,6.695833370089531,1193.7083333333335,4.5,1.6493132197541285,1.25,15.5,7.754166702429454,8.5
tt21328354,6.318488445374872,2313.3560606060605,30.666666666666668,1.1908455054139595,2.0,35.333333333333336,6.824999908606212,7.2
tt21329510,6.204166725277901,63.375,10.5,1.7021361089589457,1.0,12.5,5.862500035762787,5.8
tt21335690,6.229693193335882,4203.190356364626,17.625,0.7821238211394352,0.25,22.625,6.174791686733564,6.4
tt21338696,6.24547765929346,2054.4798891201895,32.666666666666664,1.239947089774195,2.7777777777777777,15.222222222222221,6.2086617335371415,6.7
tt21342160,4.782532701616973,251.59150326797385,8.333333333333334,1.5721728512217332,1.0,6.333333333333333,4.79759261806806,3.4
tt21344776,5.406250089406967,49.1875,3.25,0.3419785667207176,0.0,2.5,5.406250089406967,5.4
tt21344820,3.821464640323562,547.0606060606061,17.5,1.4175445820704868,0.0,22.0,3.7416666679912143,6.0
tt21345566,6.973132725002156,534.5826187311714,21.555555555555557,1.2206919014337716,4.0,14.333333333333334,6.9206461051727155,5.7
tt21352916,5.489942176524213,2171.5730787979887,28.88888888888889,1.1321571421251662,0.0,18.0,5.698818519055138,4.7
tt22298570,5.345215446689502,2799.348299319728,15.285714285714286,1.2204963022472648,0.2857142857142857,23.0,5.5961905403742715,5.4
