tconst,director_id,director_score
tt10306228,nm2645944,6.899809682028566
tt10306450,nm4335588,5.100953870784296
tt10307440,nm3891250,5.800508784944538
tt10307724,nm0894173,5.550667704461852
tt10307856,nm0777521,6.266878913036827
tt10307870,nm1287094,6.400127521063196
tt10307922,nm0069711,5.80050902321156
tt10308500,nm5914406,7.799237667073042
tt10308502,nm3806503,4.201525726895138
tt10308528,nm10682431,8.198983014618104
tt10308878,nm2693238,3.402034555270972
tt10308928,nm0689187,4.701207947427264
tt10308998,nm3634923,6.100318033870356
tt10309552,nm2647420,5.400763199132454
tt10309902,nm0415514,6.200254370756621
tt10309906,nm3806726,5.80050902321156
tt10310074,nm1500880,5.900445360097825
tt10310096,nm2929021,7.237095057286734
tt10310140,nm1532523,5.7005724480582725
tt10310140,nm1534497,5.7005724480582725
tt10311018,nm5408538,7.299555506107671
tt10312938,nm9364672,7.799237667073042
tt10312938,nm3245985,7.799237667073042
tt10312938,nm1037515,7.799237667073042
tt10313748,nm4321372,7.199618692687363
tt10313806,nm0863570,4.20152596516216
tt10313876,nm1424128,7.299555506107671
tt10314040,nm0624705,4.4013988772017125
tt10314344,nm2970319,5.001017375053349
tt10314366,nm5970237,5.300826862246189
tt10314450,nm5732579,6.100318033870356
tt10314450,nm5722382,6.100318033870356
tt10314548,nm0537550,5.250858455536035
tt10314726,nm10647442,9.398220010321374
tt10315050,nm10587263,5.300826862246189
tt10317422,nm7882386,7.549396348323335
tt10318096,nm5426245,5.300826862246189
tt10319442,nm6042795,6.9997460189148315
tt10319486,nm1044749,3.002288731191866
tt10322274,nm3619732,7.399491842993937
tt10322274,nm3986865,7.399491842993937
tt10322274,nm0917035,7.399491842993937
tt10323412,nm1175459,7.699300853652733
tt10323428,nm8186380,3.901716716236342
tt10323676,nm0757975,6.3501593526200635
tt10324122,nm1457361,5.001017375053349
tt10324444,nm4558122,6.450095689506329
tt10326918,nm8009675,3.8684044450962394
tt10327060,nm3405146,7.499428179880202
tt10327060,nm2944129,7.499428179880202
tt10327130,nm10691229,7.799237667073042
tt10327252,nm0332740,5.400763199132454
tt10328046,nm1500658,7.09968259406812
tt10328320,nm1959866,4.701207887860509
tt10329022,nm2432762,5.550667704461852
tt10329134,nm5010376,7.299555506107671
tt10329566,nm3061960,5.420750466509707
tt10329566,nm5212342,5.400763199132454
tt10329566,nm1897437,6.00038169698409
tt10329614,nm3846547,6.00038169698409
tt10330110,nm2655736,8.398856164924679
tt10332272,nm3484436,5.600635872904985
tt10332328,nm1133168,5.300826862246189
tt10332588,nm0920950,6.100318033870356
tt10332620,nm4142775,7.299555506107671
tt10332690,nm3469360,4.434710989497135
tt10332854,nm7812130,3.5019708921572366
tt10333426,nm2648685,5.400763199132454
tt10333688,nm4431136,4.001653053122608
tt10333912,nm1999473,7.232931122672147
tt10333912,nm8134824,6.3001911841769305
tt10334148,nm0355542,5.300826623979167
tt10334160,nm2521682,6.600000194835727
tt10334222,nm3208961,6.00038169698409
tt10334238,nm3678761,6.200254370756621
tt10334410,nm0169300,6.100318033870356
tt10334438,nm0305017,6.733248802862096
tt10334636,nm9351483,3.002288731191866
tt10334998,nm1370237,3.3354101718354463
tt10337582,nm6837843,8.498792501810943
tt10338118,nm0657734,6.500063857949461
tt10338176,nm10696686,4.801144701280818
tt10338290,nm0096539,5.600636031749667
tt10338808,nm0614609,4.3014625403154465
tt10339052,nm1174084,6.200254370756621
tt10339624,nm7235199,6.899809682028566
tt10340360,nm2283635,4.4013988772017125
tt10340460,nm0893872,5.400763199132454
tt10340562,nm4242010,6.400127521063196
tt10341034,nm1571412,6.250222777466775
tt10341040,nm1361017,4.701207887860509
tt10341196,nm0358327,6.200254370756621
tt10342228,nm3205229,5.633948144045088
tt10342250,nm0712330,5.600635872904985
tt10342336,nm0553662,4.651239886204292
tt10342364,nm2360096,5.500699536018719
tt10342492,nm3524360,5.223952573666737
tt10342730,nm1135423,4.5346473263834
tt10342914,nm5128863,6.250222539199754
tt10343028,nm0336695,6.500063857949461
tt10343124,nm4573481,3.002288731191866
tt10343642,nm3542253,5.500699536018719
tt10344522,nm0006554,6.433439474513936
tt10345102,nm4148153,6.8645379215901094
tt10345346,nm0305867,6.200254370756621
tt10345546,nm0482320,3.5019708921572366
tt10345590,nm2537631,5.80050902321156
tt10345782,nm0603299,5.475715451797154
tt10345858,nm1977107,6.600000194835727
tt10346366,nm2754822,4.601271550974244
tt10346674,nm1532153,6.00038169698409
tt10346834,nm3070098,6.200254370756621
tt10347354,nm7393387,8.998474662776314
tt10349240,nm10696487,3.6518756357536573
tt10349686,nm3533833,3.402034555270972
tt10350204,nm2303666,5.3507947924223
tt10350626,nm5698755,5.7005724480582725
tt10350626,nm13573468,5.550667704461852
tt10350922,nm0706485,2.5026065702264955
tt10350922,nm2040704,2.5026065702264955
tt10351180,nm0764316,6.600000194835727
tt10352594,nm1667095,3.551939120167125
tt10353588,nm5939695,4.701207887860509
tt10353704,nm0004376,6.400127521063196
tt10353866,nm5474366,6.00038169698409
tt10354106,nm0219136,5.800508784944538
tt10355058,nm0225621,5.600635872904985
tt10355356,nm6471272,6.200254370756621
tt10356382,nm9139915,6.00038169698409
tt10356564,nm4299582,4.201525726895138
tt10358022,nm0894207,6.33350297878299
tt10358198,nm3969329,5.367450927992351
tt10358566,nm1831657,7.499428179880202
tt10358782,nm2032664,5.500699536018719
tt10358912,nm10705225,8.099047154265882
tt10358912,nm10705224,8.099047154265882
tt10360772,nm0813786,6.849841513585434
tt10360808,nm4060519,5.900445360097825
tt10360834,nm10706707,6.699936531721992
tt10360860,nm4179314,5.750540616501405
tt10360862,nm4141599,7.149650762511252
tt10362466,nm0474955,4.834456654731558
tt10362566,nm5480120,5.400763199132454
tt10364034,nm5091631,6.100318033870356
tt10364272,nm0030138,5.20089004882588
tt10364478,nm0303440,6.100318033870356
tt10364508,nm1876864,6.100318033870356
tt10365730,nm2187721,5.80050902321156
tt10365870,nm4930900,6.9997460189148315
tt10365870,nm4931243,6.9997460189148315
tt10365912,nm7248024,7.599364516766467
tt10365998,nm0188722,6.250222777466775
tt10366168,nm1857068,7.199618692687363
tt10366168,nm7937259,7.199618692687363
tt10366168,nm5606966,7.199618692687363
tt10366206,nm0821432,7.599364516766467
tt10366254,nm5339583,5.250858455536035
tt10366254,nm10709088,5.250858455536035
tt10366418,nm1255719,6.600000194835727
tt10366418,nm2030805,6.600000194835727
tt10366428,nm0070899,6.00038169698409
tt10366460,nm1571761,7.999110340845573
tt10366514,nm1113528,6.433439474513936
tt10366574,nm1754457,7.349523674550804
tt10366902,nm4893775,6.699936769989014
tt10367074,nm0894178,6.2002545296013025
tt10367074,nm1093067,6.2002545296013025
tt10368460,nm0303666,4.101589390008873
tt10368540,nm1980395,5.001017375053349
tt10368680,nm10696690,4.201525726895138
tt10368758,nm0152790,7.499428179880202
tt10368758,nm0786733,7.499428179880202
tt10368988,nm3667746,7.199618692687363
tt10369252,nm2500812,4.201525726895138
tt10369344,nm1764568,6.00038169698409
tt10369638,nm0663101,7.299555506107671
tt10369866,nm4620395,4.7868678774967615
tt10369964,nm3611879,4.101589390008873
tt10370042,nm1831639,3.601907229043502
tt10370308,nm2392172,8.198983014618104
tt10370380,nm0760499,7.199618692687363
tt10370456,nm5239791,4.001653053122608
tt10370644,nm0902001,7.0996823558010975
tt10370694,nm3996033,6.7998733451423
tt10370694,nm0111379,6.7998733451423
tt10370710,nm1258686,7.699300853652733
tt10370812,nm3147401,6.899809682028566
tt10370822,nm2268805,5.683916312488221
tt10370886,nm0184108,6.774889022653713
tt10372626,nm0006620,3.302097980117684
tt10373344,nm1276348,6.400127521063196
tt10373344,nm1319618,6.400127521063196
tt10373830,nm0945026,6.749904938432146
tt10373914,nm2416089,5.950413528540958
tt10373934,nm10712924,4.101589390008873
tt10374240,nm4593894,7.699300853652733
tt10374360,nm0422605,6.500063857949461
tt10374618,nm1399936,7.899174003959308
tt10374714,nm1771887,8.298919828038413
tt10374714,nm2467956,8.298919828038413
tt10375094,nm2939522,7.799237667073042
tt10375094,nm10630532,7.799237667073042
tt10375106,nm1189197,6.600000274258067
tt10375134,nm1636096,8.298919828038413
tt10375272,nm0631590,5.633948144045088
tt10375396,nm5516767,6.00038169698409
tt10375396,nm2326407,6.00038169698409
tt10375632,nm0180404,6.350159114353041
tt10375916,nm0726701,3.402034555270972
tt10375972,nm1258346,6.550032264659616
tt10376010,nm2543116,6.9997460189148315
tt10376078,nm5878960,6.500063857949461
tt10376384,nm6297649,6.3001911841769305
tt10376800,nm0740612,6.100318033870356
tt10377168,nm9310440,6.600000194835727
tt10377314,nm4657969,5.600636031749667
tt10378240,nm9581430,7.199618692687363
tt10378420,nm1351446,7.199618692687363
tt10378492,nm0350455,8.498792501810943
tt10378926,nm0289824,5.8338209766623
tt10380744,nm1516290,5.400763199132454
tt10380766,nm0818915,5.20089004882588
tt10380900,nm1970598,6.3335031376276705
tt10380908,nm4816401,6.824857310230357
tt10380908,nm4263190,6.824857310230357
tt10380976,nm3897144,7.699300853652733
tt10381014,nm3563711,6.500063857949461
tt10381102,nm0364578,6.600000194835727
tt10381134,nm10716808,4.5013352140879785
tt10381506,nm0585738,7.849205597249153
tt10382816,nm0002680,5.300826862246189
tt10383290,nm2744532,5.100953711939614
tt10383918,nm1302485,7.44946001143707
tt10384192,nm6656719,8.298919828038413
tt10384246,nm0090292,5.100953711939614
tt10384366,nm0160100,8.099047154265882
tt10384456,nm8390472,3.5019708921572366
tt10384472,nm4579098,3.801780141083055
tt10384534,nm0497022,3.7018438041967894
tt10384574,nm2971253,5.500699536018719
tt10384842,nm2015238,6.200254370756621
tt10384944,nm1315409,5.550667704461852
tt10385556,nm0405605,6.833185139748361
tt10386790,nm1367142,4.981030012369287
tt10387302,nm7377712,7.899174003959308
tt10387818,nm0327466,6.100318033870356
tt10388028,nm4807418,6.500063857949461
tt10388676,nm10719942,4.4013988772017125
tt10388676,nm10719939,4.4013988772017125
tt10389124,nm6296232,7.999110340845573
tt10389180,nm2008867,7.699300853652733
tt10389922,nm2603222,6.200254370756621
tt10392128,nm1255755,5.20089004882588
tt10392914,nm4852977,7.979123073468321
tt10393074,nm0714853,7.799237667073042
tt10393182,nm5507776,3.2354737952380104
tt10393330,nm2914215,4.068277357135791
tt10393440,nm10721834,6.00038169698409
tt10393870,nm4376803,6.00038169698409
tt10394300,nm3082355,6.9997460189148315
tt10394738,nm5548363,8.548760908521098
tt10394820,nm7607211,8.348887996481546
tt10395398,nm1875669,6.3001911841769305
tt10395748,nm1787397,5.400763199132454
tt10395866,nm0708698,5.850476953387671
tt10395866,nm1069607,6.4001272827961735
tt10396038,nm2985854,5.80050902321156
tt10396450,nm10723147,6.100318033870356
tt10397188,nm6840460,3.7926950412085785
tt10397306,nm1690697,6.200254370756621
tt10397696,nm1165743,4.4013988772017125
tt10398080,nm2843398,5.833821056084641
tt10398318,nm6066050,4.801144701280818
tt10398376,nm6113063,4.901081038167083
tt10398802,nm1194585,4.341436884456336
tt10399114,nm0943445,5.3507947924223
tt10399586,nm2384515,4.601271550974244
tt10399608,nm2717602,4.7345201590006125
tt10399622,nm9590484,6.7998733451423
tt10399628,nm6703327,8.099047154265882
tt10399660,nm0718736,5.7005724480582725
tt10399674,nm0010653,3.5019708921572366
tt10399674,nm2274251,4.851112631456929
tt10399674,nm1458965,4.951049206610216
tt10400026,nm0304171,6.899809682028566
tt10400028,nm1043107,6.200254370756621
tt10400116,nm0753032,5.100953711939614
tt10400116,nm0597026,5.100953711939614
tt10400116,nm2225149,5.100953711939614
tt10400198,nm4520096,7.799237667073042
tt10400290,nm5584198,8.598729315231253
tt10402396,nm10725670,6.600000194835727
tt10402482,nm3729958,8.698665175583475
tt10402832,nm8092448,4.512439330942126
tt10403420,nm2093171,6.200254609023643
tt10403714,nm3209984,5.001017375053349
tt10404002,nm1827621,7.499428179880202
tt10404324,nm0873400,4.101589390008873
tt10404910,nm10203941,6.00038169698409
tt10404944,nm1473428,6.799873106875279
tt10405022,nm0810792,5.100953711939614
tt10405142,nm0154385,6.100318033870356
tt10405532,nm0994499,6.874825597807
tt10405760,nm3025233,6.500063857949461
tt10406410,nm0611679,6.400127521063196
tt10406466,nm2063982,6.400127521063196
tt10406596,nm3951005,5.80050902321156
tt10407144,nm1407080,7.799237667073042
tt10407828,nm2313477,5.500699536018719
tt10407924,nm1060997,6.649968363278859
tt10408944,nm7148265,3.7018438041967894
tt10408944,nm9234423,3.7018438041967894
tt10408944,nm7148266,3.7018438041967894
tt10409102,nm4631435,4.701207887860509
tt10409618,nm3763369,6.200254370756621
tt10410506,nm0579690,6.200254370756621
tt10410782,nm0125684,6.699936531721992
tt10411858,nm3435265,7.199618692687363
tt10413092,nm3017172,5.3507947924223
tt10413230,nm0156873,6.699936531721992
tt10413566,nm2504581,5.70057220979125
tt10414276,nm7532187,4.801144701280818
tt10414756,nm6492309,5.80050902321156
tt10415020,nm0244378,4.701207887860509
tt10415472,nm10732410,4.701207887860509
tt10415494,nm4628502,5.600635872904985
tt10415510,nm10732435,4.801144701280818
tt10415562,nm6176574,4.3014625403154465
tt10415576,nm0401176,6.433439633358617
tt10415600,nm5862375,6.3501593526200635
tt10415684,nm1266249,5.80050902321156
tt10418630,nm0442905,6.233566641896725
tt10418662,nm1764816,4.901081038167083
tt10418680,nm0550875,5.500699536018719
tt10418830,nm2082484,5.600635872904985
tt10418846,nm0714695,4.001653053122608
tt10419042,nm2342966,6.699936531721992
tt10419130,nm6314397,4.901081038167083
tt10419566,nm1362698,5.550667704461852
tt10419672,nm2610844,3.4020344758486307
tt10420532,nm5636855,7.0996823558010975
tt10420532,nm0814716,6.839847689283189
tt10422486,nm2765658,7.499428418147224
tt10423074,nm1823574,3.901716716236342
tt10423106,nm1729121,5.234202319965983
tt10423160,nm2213511,5.16757809537514
tt10423214,nm1649077,3.968340940827186
tt10423286,nm0482595,4.951049206610216
tt10425998,nm1835949,9.797966310934525
tt10426110,nm6888456,8.898537849356007
tt10426110,nm6888454,8.898537849356007
tt10426548,nm10737278,7.799237667073042
tt10426548,nm6449971,7.799237667073042
tt10426580,nm4546026,5.20089004882588
tt10426796,nm0836784,3.3895424238100547
tt10426916,nm2986419,6.250222777466775
tt10426916,nm4840194,6.400127521063196
tt10427666,nm10737923,6.9997460189148315
tt10427830,nm4982407,3.5019708921572366
tt10428118,nm5229535,5.933757313548565
tt10429158,nm5231430,6.100318033870356
tt10430844,nm2792765,4.701207887860509
tt10430850,nm1195680,6.125302237225433
tt10431332,nm1645959,5.900445121830804
tt10431332,nm1958928,5.450731129308565
tt10431512,nm9717988,5.300826862246189
tt10431512,nm2519024,5.300826862246189
tt10431572,nm4139584,6.500063857949461
tt10432140,nm5833585,6.7998733451423
tt10433190,nm7794721,7.799237667073042
tt10433624,nm3392398,6.400127521063196
tt10434142,nm1970178,6.63331246597583
tt10434706,nm0751886,7.699300853652733
tt10435128,nm9643218,6.400127521063196
tt10436314,nm2575983,6.9997460189148315
tt10436798,nm10624398,6.500063857949461
tt10437158,nm0508933,7.599364516766467
tt10437158,nm9901526,7.599364516766467
tt10437158,nm3357359,5.800508864366878
tt10437216,nm8099914,3.2521299010246842
tt10437542,nm0124834,4.6901039563251565
tt10438512,nm2007746,6.500063857949461
tt10441806,nm1759824,5.600635872904985
tt10441822,nm3189181,5.70057220979125
tt10441878,nm3053378,6.500063857949461
tt10441958,nm0699095,6.15028644058051
tt10442032,nm10744695,5.900445360097825
tt10442096,nm2988421,5.300826862246189
tt10442352,nm0381478,5.800508784944538
tt10442352,nm3456712,5.70057220979125
tt10442666,nm6502792,5.100953711939614
tt10442766,nm6182065,5.20089004882588
tt10442852,nm0420926,7.532740292175624
tt10443794,nm1389814,7.199618692687363
tt10444658,nm10746267,8.498792501810943
tt10445282,nm1362612,8.398855688390636
tt10445326,nm4311721,6.699936531721992
tt10445326,nm2098629,6.9997460189148315
tt10445402,nm0794679,4.701207887860509
tt10445402,nm2259723,4.701207887860509
tt10447368,nm5492964,7.199618692687363
tt10448124,nm7823624,4.801144701280818
tt10448458,nm1788075,6.00038169698409
tt10448528,nm14698472,4.4013988772017125
tt10448528,nm10747561,4.4013988772017125
tt10448662,nm2153080,4.5013352140879785
tt10448820,nm3212019,5.001017375053349
tt10449052,nm3440937,4.151557796719027
tt10449276,nm1473091,5.0509857817635035
tt10449310,nm4470253,3.801780141083055
tt10449432,nm1483716,4.851112631456929
tt10449466,nm1641306,4.401398718357031
tt10449564,nm0293822,6.100318033870356
tt10450832,nm0186610,6.400127362218514
tt10450852,nm0934698,4.5513033825311116
tt10451082,nm0191832,7.599364516766467
tt10451312,nm1324710,6.200254609023643
tt10451852,nm4043005,6.7998733451423
tt10451914,nm0405632,5.267514432261405
tt10451932,nm0591472,6.314467667579527
tt10452184,nm7376220,6.749904938432146
tt10452434,nm2068971,6.500064016794142
tt10452434,nm6550878,4.801144701280818
tt10452766,nm1257492,6.571447023801657
tt10452854,nm0932551,6.400127521063196
tt10453358,nm5181908,7.199618692687363
tt10455028,nm0637176,6.3001911841769305
tt10456358,nm5796588,6.9997460189148315
tt10456640,nm8261615,7.699300853652733
tt10456740,nm4962035,6.3001911841769305
tt10456804,nm5124995,8.298919828038413
tt10457128,nm0654830,6.6599622828879115
tt10457168,nm1843953,5.850476953387671
tt10457390,nm10245024,6.3001911841769305
tt10458950,nm7122865,7.259580876046357
tt10458950,nm6280051,6.7998733451423
tt10459872,nm6446045,6.500063857949461
tt10460876,nm1166184,2.852383987595446
tt10461442,nm5457821,4.101589390008873
tt10461512,nm7703266,5.100953711939614
tt10461740,nm2349665,5.20089004882588
tt10462154,nm0371890,6.300191025332249
tt10463030,nm5501766,5.400763199132454
tt10463126,nm9129354,6.300191025332249
tt10463270,nm7799059,6.300191025332249
tt10463488,nm0678389,4.051621221565741
tt10463692,nm3859710,5.423825394065127
tt10464930,nm4621058,3.901716557391661
tt10466302,nm0798517,5.800508784944538
tt10466340,nm0798517,5.800508784944538
tt10466348,nm6963836,6.168695652933075
tt10466384,nm6812436,4.701207887860509
tt10466616,nm1949538,4.667895934409769
tt10466616,nm1341672,3.1022250680781314
tt10467054,nm0955270,6.383471385493144
tt10467054,nm6252757,6.600000194835727
tt10467112,nm1328234,4.601271550974244
tt10468276,nm10757748,6.899809682028566
tt10468350,nm10757818,6.699936531721992
tt10469410,nm2794492,7.999110340845573
tt10469804,nm6916808,5.633948144045088
