director_id,director_experience,director_quality,director_total_votes
nm1411830,1,6.400000095367432,627
nm13546922,1,3.700000047683716,10
nm0956603,1,4.5,319
nm14620792,2,6.6000001430511475,2094
nm0253217,1,8.600000381469727,427
nm7223134,2,3.4499999284744263,669
nm8022181,1,6.599999904632568,24
nm6317782,1,6.599999904632568,8
nm9421814,1,9.100000381469727,58
nm9531955,1,2.5999999046325684,30
nm1858480,1,8.899999618530273,348
nm3338450,1,8.300000190734863,9
nm10908255,1,5.199999809265137,17
nm9055195,1,8.100000381469727,18652
nm0009357,1,7.099999904632568,52
nm16406919,1,6.400000095367432,364
nm10434886,1,7.199999809265137,23
nm3188011,1,7.199999809265137,12
nm14663619,1,2.4000000953674316,59
nm3530972,2,6.599999904632568,350
nm14484316,1,7.699999809265137,20
nm14667817,1,2.5,10
nm8298357,1,5.699999809265137,27
nm14671355,1,8.5,11
nm8538305,1,5.5,16
nm2360545,2,7.299999952316284,522
nm0048129,1,9.5,12
nm13172129,4,4.450000107288361,44
nm0471297,1,7.199999809265137,6
nm14692502,1,5.199999809265137,8
nm5732876,1,8.600000381469727,91
nm4806503,1,7.599999904632568,22
nm9230123,1,8.800000190734863,167
nm12164567,1,5.800000190734863,91
nm10871196,1,9.199999809265137,318
nm7636937,2,8.800000190734863,84
nm14449365,1,7.800000190734863,42
nm8213349,1,6.699999809265137,11
nm8413890,1,7.099999904632568,1240
nm9603464,1,8.300000190734863,23
nm4533583,1,7.199999809265137,14
nm12894336,1,4.300000190734863,14
nm1232458,1,4.199999809265137,23
nm4729404,1,8.199999809265137,27
nm7249932,1,8.899999618530273,49
nm9798736,1,6.900000095367432,236
nm14320117,1,3.200000047683716,359
nm8797073,1,7.0,12
nm5862596,1,6.099999904632568,13
nm14753402,1,6.5,1154
nm3632031,1,5.599999904632568,224
nm10832244,1,7.699999809265137,7
nm3679246,1,5.699999809265137,108
nm5632387,1,9.199999809265137,10
nm1288712,1,5.800000190734863,227
nm8254932,11,7.7272727272727275,125
nm14267187,1,8.0,20
nm3368172,1,6.800000190734863,7
nm14773474,1,8.5,1054
nm2477527,1,6.900000095367432,60
nm3852160,1,6.900000095367432,60
nm3117603,1,3.700000047683716,162
nm12402763,1,7.5,9
nm9068788,1,7.900000095367432,18
nm2837490,1,6.599999904632568,9
nm0070118,1,6.099999904632568,40
nm15794164,1,9.300000190734863,206
nm10181655,1,5.400000095367432,773
nm3828267,1,6.900000095367432,87
nm2331330,1,6.5,197
nm4590051,1,5.699999809265137,116
nm2141079,1,6.400000095367432,1573
nm1694158,1,2.9000000953674316,30
nm14810687,1,8.100000381469727,27
nm10412105,1,4.400000095367432,33
nm4557740,1,5.900000095367432,45
nm14819477,1,9.0,8
nm0450936,1,6.099999904632568,85
nm13356383,1,4.400000095367432,54
nm11162066,1,2.799999952316284,122
nm7763489,1,2.0,6
nm2129530,3,6.066666841506958,1152
nm14993218,1,5.099999904632568,135
nm0914166,1,8.0,80
nm13434029,1,8.300000190734863,15
nm2076966,1,6.400000095367432,329
nm5982761,1,6.5,10
nm9897776,1,6.0,5
nm4417920,1,7.800000190734863,18
nm9712013,2,6.950000047683716,193
nm14860174,1,7.0,1586
nm0530981,1,6.599999904632568,432
nm12665534,1,2.700000047683716,19
nm5564682,1,9.5,51
nm14865574,1,9.199999809265137,34
nm1685521,1,3.700000047683716,390
nm4123455,1,9.699999809265137,47
nm14867779,1,7.199999809265137,10
nm2609976,2,6.799999952316284,1271
nm6689244,1,7.0,268
nm12648578,2,7.5,40
nm2569740,1,8.699999809265137,74
nm8667581,1,9.199999809265137,13
nm14899452,1,5.900000095367432,11
nm13908602,1,5.5,304
nm5488570,1,7.099999904632568,52
nm14900555,1,5.599999904632568,428
nm3132694,1,6.599999904632568,12
nm14904217,1,7.0,7
nm0133763,1,5.800000190734863,72
nm8651964,1,8.0,14
nm14918687,1,7.099999904632568,11
nm1194320,1,7.199999809265137,14900
nm14920606,1,5.0,654
nm14270372,2,8.900000095367432,30
nm14925882,1,6.300000190734863,1116
nm7940176,1,7.599999904632568,19
nm12543235,1,5.900000095367432,123
nm5427466,1,7.599999904632568,20
nm14930400,1,4.5,191
nm14932825,1,8.600000381469727,579
nm10045689,1,8.899999618530273,7
nm12806132,1,8.0,7
nm0795661,1,5.400000095367432,1463
nm9785377,1,6.5,783
nm8563828,1,6.599999904632568,691
nm10129713,1,7.199999809265137,15
nm1483822,1,6.599999904632568,109
nm1684219,2,6.75,122
nm3081367,1,7.199999809265137,24
nm1110569,1,5.0,31
nm11912010,1,5.0,2705
nm1941858,1,8.800000190734863,58
nm5559297,1,5.900000095367432,1555
nm0584936,1,6.400000095367432,27
nm14662883,1,3.200000047683716,207
nm5583590,1,5.5,14
nm3683221,1,6.300000190734863,12056
nm1893832,1,3.9000000953674316,943
nm9766786,1,5.199999809265137,9
nm0555101,1,7.5,89
nm2419896,1,9.199999809265137,7
nm12207175,1,6.199999809265137,308
nm6652298,1,5.599999904632568,31
nm9475243,1,6.699999809265137,1110
nm0249316,1,7.5,11
nm2781377,1,8.600000381469727,7
nm0060634,1,6.099999904632568,15
nm3700736,1,7.199999809265137,11
nm0636472,2,5.200000047683716,37
nm5190282,1,5.900000095367432,113
nm7398022,2,4.549999952316284,228
nm7762966,1,7.800000190734863,1045
nm1409115,1,6.5,74
nm15235769,1,5.900000095367432,32
nm10740881,1,6.699999809265137,189
nm15018692,1,7.099999904632568,167
nm8202720,2,4.199999809265137,358
nm10641250,1,6.300000190734863,9691
nm10732629,1,7.0,8
nm15105806,1,6.900000095367432,1310
nm2216739,1,5.599999904632568,259
nm4312673,1,4.699999809265137,283
nm5891395,1,6.699999809265137,19
nm4684153,1,7.099999904632568,596
nm7189202,1,8.300000190734863,10
nm0716585,1,5.800000190734863,223
nm3490812,1,5.099999904632568,240
nm15038496,1,6.800000190734863,451
nm1666311,1,8.899999618530273,8
nm15045189,2,5.650000095367432,13
nm15058715,1,7.5,6
nm3659547,1,6.099999904632568,12312
nm15063079,1,8.5,2267
nm11244907,1,5.900000095367432,42
nm7922790,1,8.100000381469727,13
nm7144001,1,5.5,141
nm2196693,2,5.299999952316284,323
nm1664036,1,4.900000095367432,140
nm3161754,1,7.5,29
nm1762961,4,5.774999976158142,1368
nm15088210,1,7.699999809265137,22
nm2364047,1,7.400000095367432,1103
nm10691636,1,7.599999904632568,22
nm0363096,1,9.100000381469727,38
nm15903697,1,8.800000190734863,1102
nm2046189,1,4.400000095367432,28
nm0280957,1,6.599999904632568,117
nm15112002,1,8.600000381469727,14
nm15115728,1,6.300000190734863,157
nm15116563,1,7.0,2989
nm1805350,1,7.300000190734863,207
nm15122116,1,7.800000190734863,1151
nm15121894,1,7.099999904632568,18
nm15125820,1,5.199999809265137,63
nm12015696,1,8.800000190734863,206
nm15135152,3,5.9666666984558105,72
nm2712309,1,6.300000190734863,209
nm0285471,1,6.5,126
nm6539300,1,5.800000190734863,12
nm4807430,1,6.0,19
nm15168754,1,8.800000190734863,18
nm0045960,2,4.799999952316284,257
nm10034110,2,7.1499998569488525,63
nm2209170,1,6.599999904632568,7
nm0419884,1,7.800000190734863,180
nm1991221,1,6.199999809265137,4031
nm2656689,2,5.950000047683716,74
nm8322568,1,8.699999809265137,6
nm2247541,1,5.5,87
nm14210919,1,4.699999809265137,19
nm14420778,1,5.699999809265137,29
nm9550798,1,5.199999809265137,56
nm15206731,1,6.699999809265137,14
nm0346099,1,6.800000190734863,98
nm15208769,1,9.600000381469727,17
nm15212739,1,5.300000190734863,6
nm3161139,1,7.699999809265137,175
nm14450551,1,8.699999809265137,11
nm0119613,1,5.300000190734863,37
nm4787610,1,9.199999809265137,459
nm15229589,1,6.800000190734863,1513
nm3530398,1,7.800000190734863,21
nm4734236,1,6.400000095367432,58
nm11725606,1,9.199999809265137,10
nm15248609,2,7.8500001430511475,38
nm9095187,1,8.199999809265137,637
nm10024283,1,5.800000190734863,121
nm10573610,1,8.399999618530273,559
nm15258224,1,3.0999999046325684,183
nm1394030,1,6.300000190734863,10
nm5421509,1,9.399999618530273,6
nm5723418,1,6.900000095367432,34
nm4402528,1,6.0,320
nm5623113,1,7.099999904632568,12
nm15226047,1,6.099999904632568,20
nm2445605,1,7.599999904632568,372
nm5208246,1,6.300000190734863,8
nm5011169,1,8.0,8
nm2754811,1,7.400000095367432,84
nm8618433,1,4.0,29
nm0039873,1,7.599999904632568,9
nm0116778,1,7.5,6
nm2040170,2,7.800000190734863,33
nm6374493,1,7.199999809265137,28
nm11970734,1,8.300000190734863,11
nm10383303,1,3.200000047683716,33
nm5382382,2,6.599999904632568,2452
nm2737317,1,8.5,19
nm6044566,1,7.900000095367432,2429
nm10967335,1,5.0,21
nm6930231,2,6.25,971
nm1162610,1,7.099999904632568,243
nm15344605,1,9.5,290
nm8625711,1,6.5,11
nm5558733,1,6.5,11
nm3143252,1,7.099999904632568,161
nm15353534,1,9.100000381469727,12
nm4069449,1,5.400000095367432,123
nm0157145,1,5.800000190734863,50
nm1644254,1,5.599999904632568,102
nm1618166,1,5.900000095367432,90
nm4212312,1,7.900000095367432,31
nm3878360,1,3.799999952316284,48
nm1418713,1,5.699999809265137,64
nm5130381,1,7.599999904632568,8
nm9586063,1,4.400000095367432,48
nm4167944,1,8.800000190734863,102
nm0943308,1,4.800000190734863,81
nm9805647,1,6.900000095367432,85
nm9724227,1,6.5,568
nm15400970,1,6.0,15
nm15401950,1,9.699999809265137,54
nm15663450,1,5.5,69
nm0092149,1,8.699999809265137,21
nm2529923,1,4.5,43
nm13049359,1,7.599999904632568,14
nm15157576,1,7.300000190734863,60
nm1562982,1,7.699999809265137,17
nm9640577,1,6.0,7
nm0934135,1,4.599999904632568,397
nm11430044,1,5.300000190734863,779
nm14149556,1,5.300000190734863,779
nm7530631,1,4.099999904632568,170
nm9957142,1,7.900000095367432,39
nm1041991,1,5.300000190734863,59
nm14125703,1,8.100000381469727,106
nm14562609,1,9.300000190734863,634
nm2973669,1,7.900000095367432,8
nm15496031,1,3.5,21
nm3480122,1,5.099999904632568,120
nm1086487,1,7.199999809265137,560
nm15507136,1,5.5,34
nm2324637,1,6.400000095367432,108
nm7146520,1,3.799999952316284,296
nm8289003,1,6.400000095367432,19
nm16486595,1,7.0,12
nm0954658,1,5.400000095367432,5439
nm3270176,1,6.300000190734863,85
nm3460526,1,8.0,18
nm3695539,1,7.300000190734863,24
nm5047331,1,5.5,83
nm3961192,1,8.600000381469727,37
nm1007739,1,6.0,210
nm15561180,1,5.699999809265137,7
nm9992429,1,6.400000095367432,130
nm2055753,1,6.300000190734863,49
nm0617683,1,7.099999904632568,728
nm15575210,1,8.300000190734863,54
nm2573824,1,2.0,27
nm0251774,1,7.800000190734863,40
nm15234358,1,7.300000190734863,1062
nm5337222,1,8.5,11
nm15606563,1,6.199999809265137,10
nm13410178,1,4.900000095367432,155
nm3754066,1,8.699999809265137,6
nm9355716,2,4.400000095367432,363
nm0224780,1,5.400000095367432,51
nm0352858,2,6.25,912
nm5657571,1,6.199999809265137,290
nm13448611,1,5.199999809265137,16
nm12247169,1,7.300000190734863,70
nm15661000,1,9.199999809265137,13
nm15009440,1,2.4000000953674316,15
nm0172523,1,5.599999904632568,21
nm15579333,1,7.699999809265137,12
nm6437724,1,5.900000095367432,19
nm1773796,1,4.699999809265137,17
nm15698433,1,6.800000190734863,9
nm15700086,1,7.0,2076
nm3557313,2,6.75,83
nm13614767,1,7.800000190734863,8
nm9774029,1,9.800000190734863,18
nm7753555,1,6.5,189
nm8609388,1,6.400000095367432,81460
nm2858023,1,8.899999618530273,24
nm3209583,1,8.5,59
nm0530904,1,7.5,10
nm13758750,1,5.900000095367432,25
nm15727062,1,4.599999904632568,8
nm6554413,1,7.400000095367432,31
nm10641494,1,9.199999809265137,33
nm10332025,1,1.7999999523162842,12
nm5153379,1,6.300000190734863,68
nm5542275,1,9.5,11
nm15739719,1,7.800000190734863,65
nm1324995,1,6.900000095367432,18
nm1690765,1,6.599999904632568,89
nm15751718,1,8.300000190734863,55
nm15755975,1,8.100000381469727,47
nm1511403,2,7.1000001430511475,68
nm1196582,1,7.199999809265137,73
nm1140801,1,6.199999809265137,168
nm15777081,1,8.699999809265137,19
nm10300001,1,6.199999809265137,63
nm15171537,1,9.800000190734863,8
nm3270108,1,6.0,15
nm5358098,1,5.699999809265137,79
nm1918393,1,5.0,6
nm15401851,1,6.699999809265137,266
nm5356362,1,7.199999809265137,595
nm3749442,1,7.099999904632568,19
nm4128944,1,8.199999809265137,34
nm4744434,1,5.699999809265137,28
nm5186440,1,7.199999809265137,16
nm5137362,2,6.400000095367432,2933
nm1488382,1,4.199999809265137,27
nm1460596,1,5.800000190734863,15
nm5503969,1,8.0,15243
nm2118786,1,6.199999809265137,74
nm3815367,1,1.2999999523162842,3025
nm15859985,1,8.899999618530273,28
nm0448273,1,7.599999904632568,11
nm15878527,1,4.599999904632568,127
nm5449254,1,8.0,11
nm14151288,1,8.300000190734863,38
nm15898472,1,7.300000190734863,12
nm4601184,1,6.599999904632568,570
nm5223243,1,8.899999618530273,11
nm5300784,1,7.900000095367432,16
nm15908666,1,6.199999809265137,10
nm14529817,2,5.2500001192092896,59
nm4183613,1,7.300000190734863,100
nm5812828,2,3.6999999284744263,1405
nm8240438,1,5.099999904632568,87
nm1008134,1,7.400000095367432,21
nm1234276,1,4.900000095367432,575
nm15929225,1,8.300000190734863,7
nm4314219,1,7.400000095367432,5
nm9292851,1,7.400000095367432,5
nm15931942,1,4.900000095367432,126
nm2896884,2,6.25,183
nm12549279,1,9.199999809265137,27
nm9085025,1,5.400000095367432,12
nm3462500,2,4.599999904632568,2166
nm3511659,1,5.900000095367432,66
nm10965591,1,9.0,5
nm15672256,1,7.199999809265137,6
nm1703978,1,6.699999809265137,19
nm9631346,1,7.099999904632568,2357
nm9631744,1,7.300000190734863,560
nm0379409,1,6.900000095367432,19
nm11236835,1,6.699999809265137,16
nm10548225,1,2.0999999046325684,130
nm4529432,1,7.0,5
nm14526711,1,7.0,5
nm1435488,1,6.400000095367432,16
nm5237088,1,5.800000190734863,24
nm8263466,1,5.300000190734863,113
nm8746636,1,5.699999809265137,112
nm16020217,1,7.300000190734863,16
nm10132033,1,7.900000095367432,8
nm6750838,1,9.699999809265137,11
nm3868436,1,5.0,309
nm16040171,1,7.300000190734863,32
nm3620292,1,7.599999904632568,10
nm11441661,2,6.75,102
nm2902199,1,7.300000190734863,19
nm16042406,1,7.199999809265137,13
nm0210948,2,6.049999952316284,1188
nm3314468,1,8.199999809265137,10
nm15676424,1,6.400000095367432,84
nm1211787,1,5.900000095367432,9410
nm4838382,1,7.400000095367432,1217
nm16051461,1,6.599999904632568,5
nm7422626,1,8.5,74
nm13010640,1,9.199999809265137,11
nm7124806,2,7.199999809265137,73
nm14059552,2,8.75,117
nm11597381,1,8.699999809265137,18
nm1273344,1,8.300000190734863,737
nm5503855,2,5.950000047683716,55
nm14173144,1,5.800000190734863,24
nm2949603,1,7.900000095367432,8
nm7442561,1,7.5,89
nm5610971,1,5.400000095367432,22
nm16085286,1,7.400000095367432,5
nm3326648,1,5.800000190734863,37
nm16130437,1,9.199999809265137,50
nm1729104,1,6.0,120
nm1665906,1,7.699999809265137,31
nm0510601,1,5.699999809265137,40
nm16106994,1,7.300000190734863,6
nm7628648,1,9.600000381469727,14
nm3018905,1,6.599999904632568,26
nm5100151,3,6.1333333651224775,2345
nm16464898,1,6.800000190734863,1207
nm14957456,1,8.5,8
nm7340376,1,8.899999618530273,10
nm7607510,1,5.699999809265137,18
nm1836935,1,4.800000190734863,212
nm13005310,1,2.799999952316284,27
nm6475828,1,6.400000095367432,9
nm6166954,1,5.699999809265137,90
nm16155551,1,9.0,30
nm0774907,1,6.400000095367432,5
nm0300459,1,7.400000095367432,41
nm2299802,1,8.199999809265137,6
nm1434398,2,8.549999713897705,340
nm1056457,2,6.450000047683716,34
nm15202564,1,6.900000095367432,33
nm14131862,1,5.599999904632568,17
nm16189355,1,6.400000095367432,6
nm6862494,1,6.5,33
nm8194301,1,8.0,2333
nm12534104,1,6.800000190734863,27
nm14444813,1,7.900000095367432,11
nm4971953,1,7.199999809265137,10
nm1279178,1,7.800000190734863,51
nm2026298,1,6.599999904632568,3789
nm2902565,2,7.150000095367432,502
nm2013099,1,9.699999809265137,23
nm2032969,1,6.900000095367432,32
nm8099474,1,8.0,11
nm16250479,1,6.800000190734863,156
nm5886823,1,6.0,59
nm16257694,1,7.900000095367432,539
nm4760683,1,6.300000190734863,38
nm6295631,1,6.900000095367432,54
nm15020831,1,6.699999809265137,1190
nm9506866,1,6.900000095367432,13
nm13131407,1,8.399999618530273,5
nm16280177,1,7.0,19
nm15508500,3,4.933333396911621,26
nm2839048,1,7.199999809265137,7
nm0675616,1,6.099999904632568,28
nm13866665,1,3.4000000953674316,359
nm9808808,1,6.300000190734863,21
nm10183034,1,3.9000000953674316,305
nm10154742,1,8.899999618530273,26
nm7564349,1,5.900000095367432,1239
nm0783317,1,6.300000190734863,17
nm11432653,1,8.600000381469727,14
nm9844108,1,8.699999809265137,15
nm11127574,1,8.199999809265137,6
nm7174343,1,9.0,68
nm16341037,1,1.7000000476837158,7
nm0059556,1,5.599999904632568,1543
nm16357701,1,9.0,8
nm5658511,1,5.900000095367432,53
nm16517191,1,8.100000381469727,80
nm17011452,1,6.699999809265137,89
nm1035081,1,6.199999809265137,26
nm1544836,1,9.600000381469727,83
nm5886745,1,7.099999904632568,67
nm16264963,1,7.400000095367432,1476
nm6780627,1,7.0,8
nm15433145,1,7.800000190734863,35
nm3725828,1,2.5999999046325684,297
nm12770347,1,5.300000190734863,143
nm8614840,1,4.099999904632568,19
nm13952153,1,7.300000190734863,15
nm2543392,1,6.300000190734863,819
nm1121625,1,5.0,216
nm6585877,1,7.099999904632568,18
nm0320632,1,7.599999904632568,11
nm13504352,1,5.900000095367432,28
nm3405796,1,8.5,7
nm12607256,1,6.099999904632568,8
nm1561194,1,5.800000190734863,239
nm16423044,1,6.699999809265137,34
nm3072130,1,7.5,10
nm1039584,1,5.5,11
nm16435268,1,5.400000095367432,48
nm5353971,1,8.600000381469727,20
nm16445458,1,6.099999904632568,10
nm1907581,1,6.400000095367432,145
nm16460967,1,6.400000095367432,25
nm16461534,1,6.800000190734863,66
nm9712496,1,4.300000190734863,10
nm6842835,1,9.199999809265137,548
nm10337653,1,5.300000190734863,27
nm6342521,1,8.399999618530273,17
nm2990654,1,4.0,785
nm1889626,1,8.5,405
nm15921611,1,6.599999904632568,31
nm16489887,1,8.800000190734863,88
nm5363153,1,4.5,111
nm16491426,1,8.300000190734863,418
nm1037293,1,5.300000190734863,18
nm3938470,1,6.599999904632568,143
nm2758967,1,6.400000095367432,81
nm9042415,1,4.800000190734863,309
nm1835052,1,9.199999809265137,6
nm2286504,1,5.0,13
nm7766044,1,8.899999618530273,9
nm2281278,1,8.100000381469727,17
nm3932593,2,6.049999833106995,39
nm16579010,1,6.400000095367432,63
nm16555242,1,8.600000381469727,5
nm0158837,1,8.100000381469727,12
nm4484245,1,8.199999809265137,9
nm7315501,1,9.399999618530273,15
nm16562185,1,8.600000381469727,1114
nm5643631,1,2.5,459
nm16570181,1,6.300000190734863,1122
nm3240432,1,2.5999999046325684,125
nm16575382,1,8.100000381469727,16
nm9479783,1,9.0,11
nm16444000,1,6.800000190734863,13
nm0906041,1,8.399999618530273,6
nm9505271,1,9.300000190734863,12
nm16704520,1,7.099999904632568,40
nm3783508,1,7.699999809265137,70
nm7532527,1,6.599999904632568,35
nm13010485,1,7.400000095367432,6
nm2765672,1,8.5,9
nm2629370,1,7.599999904632568,1951
nm16640492,1,6.699999809265137,10
nm16678508,1,2.700000047683716,10
nm7931826,1,7.5,7572
nm13806186,1,5.599999904632568,10
nm8301988,1,5.699999809265137,12
nm12002811,1,5.0,12
nm16717933,1,9.5,9
nm16720714,1,3.5,6
nm3698715,1,5.900000095367432,43
nm8458116,1,3.200000047683716,29
nm1779858,1,7.599999904632568,6
nm0102070,1,6.699999809265137,140
nm1979167,1,4.300000190734863,14
nm11810295,1,6.199999809265137,10
nm16735235,1,8.899999618530273,2120
nm2411495,1,4.099999904632568,4622
nm11093717,1,9.800000190734863,38
nm12339724,1,4.800000190734863,122
nm10575596,1,6.099999904632568,135
nm0317685,1,8.100000381469727,12
nm1961292,1,7.400000095367432,13
nm3641431,1,4.599999904632568,500
nm9657219,1,5.099999904632568,9184
nm5386794,1,4.800000190734863,983
nm14245076,1,7.699999809265137,65
nm16824982,1,9.100000381469727,17
nm16838302,1,5.900000095367432,13
nm5503527,1,6.900000095367432,199
nm6224940,1,7.400000095367432,12
nm5404809,1,7.199999809265137,15
nm1453428,1,5.300000190734863,590
nm16882344,1,6.400000095367432,7
nm0944937,1,6.5,20
nm1157811,1,7.800000190734863,23
nm9061635,1,7.300000190734863,9
nm16900873,1,7.599999904632568,16
nm6342626,1,4.199999809265137,8
nm16913805,1,6.5,53
nm4783819,1,6.900000095367432,53
nm9891415,1,8.0,9
nm0919227,1,6.699999809265137,27
nm1216013,1,8.5,7
nm16938478,1,6.300000190734863,27
nm1871001,1,7.900000095367432,26
nm3251812,1,7.5,15
nm12048890,1,5.400000095367432,258
nm16951129,1,8.199999809265137,602
nm2434397,1,6.199999809265137,483
nm1033360,1,6.699999809265137,17
nm11317220,1,5.5,10
nm16963118,1,7.800000190734863,6
nm16964517,1,9.5,69
nm11575135,1,8.399999618530273,5343
nm15394816,1,8.100000381469727,17
nm7236837,1,6.900000095367432,130
nm17182181,1,3.799999952316284,8
nm17017713,1,9.399999618530273,11
nm17038162,1,5.199999809265137,30
nm9348817,1,7.599999904632568,14
nm1292845,1,9.600000381469727,15
nm17066259,1,8.199999809265137,583
nm4972560,1,4.699999809265137,14
nm4561837,1,7.0,8
nm0920811,1,5.599999904632568,5
nm12130604,1,7.199999809265137,17
nm12989094,1,5.699999809265137,15
nm17181041,1,9.399999618530273,6
nm1823244,1,5.5,26
nm17191500,1,8.199999809265137,6
nm11374694,1,9.100000381469727,87
nm17212257,1,9.800000190734863,9
nm2282228,1,7.900000095367432,18
nm13144598,1,9.0,6
nm5179052,1,8.100000381469727,14
nm0567620,1,6.099999904632568,10738
nm1703610,1,6.699999809265137,870
nm2266554,1,5.599999904632568,90
nm6630902,1,3.5,74
nm2916766,1,5.599999904632568,111
